OrderID,OrderDate,CustomerName,State,City,Category,Sub-Category,PaymentMode,Quantity,Amount,Profit
ORD03694,2024-06-02 21:00:00,Kiran,Telangana,Indore,Electronics,Sofa,EMI,5,18075,-438
ORD03695,2024-06-02 22:00:00,Priya,Tamil Nadu,Mumbai,Electronics,Shirts,COD,5,18856,268
ORD03696,2024-06-02 23:00:00,Vikram,Maharashtra,Ahmedabad,Furniture,Earphones,Credit Card,2,1635,490
ORD03697,2024-06-03 00:00:00,Madhav,Tamil Nadu,Bhopal,Accessories,Laptop,COD,5,2559,4561
ORD03698,2024-06-03 01:00:00,Kiran,Maharashtra,Jaipur,Clothing,Earphones,Credit Card,5,6915,3537
ORD03699,2024-06-03 02:00:00,Sneha,Karnataka,Nagpur,Furniture,Accessories,UPI,3,8991,2079
ORD03700,2024-06-03 03:00:00,Madan Mohan,Telangana,Hyderabad,Electronics,Mobiles,EMI,1,1110,572
ORD03701,2024-06-03 04:00:00,Sneha,Karnataka,Bengaluru,Clothing,Watch,Wallet,2,4013,3654
ORD03702,2024-06-03 05:00:00,Aarav,Madhya Pradesh,Surat,Accessories,Mobiles,Wallet,2,4004,2171
ORD03703,2024-06-03 06:00:00,Shiva,Tamil Nadu,Jodhpur,Home Decor,Mobiles,Wallet,3,1510,1800
ORD03704,2024-06-03 07:00:00,Priya,Tamil Nadu,Mumbai,Electronics,Mobiles,EMI,3,14511,2413
ORD03705,2024-06-03 08:00:00,Rohit,Karnataka,Bengaluru,Electronics,Saree,EMI,1,16398,4038
ORD03706,2024-06-03 09:00:00,Aarav,Madhya Pradesh,Chennai,Electronics,Bookcases,Credit Card,4,4045,257
ORD03707,2024-06-03 10:00:00,Kiran,Maharashtra,Bhopal,Electronics,Laptop,Wallet,2,10478,3888
ORD03708,2024-06-03 11:00:00,Aarav,Telangana,Bengaluru,Clothing,Sofa,COD,5,18175,3785
ORD03709,2024-06-03 12:00:00,Kiran,Madhya Pradesh,Ahmedabad,Accessories,Saree,Credit Card,1,16116,3572
ORD03710,2024-06-03 13:00:00,Rohit,Telangana,Chennai,Furniture,Shirts,Wallet,2,15920,3780
ORD03711,2024-06-03 14:00:00,Harivansh,Tamil Nadu,Hyderabad,Clothing,Shirts,EMI,1,19732,1419
ORD03712,2024-06-03 15:00:00,Priya,Telangana,Chennai,Accessories,Saree,EMI,4,13518,143
ORD03713,2024-06-03 16:00:00,Vikram,Tamil Nadu,Jaipur,Furniture,Accessories,EMI,2,19618,3637
ORD03714,2024-06-03 17:00:00,Vikram,Madhya Pradesh,Surat,Electronics,Earphones,Wallet,5,6410,3274
ORD03715,2024-06-03 18:00:00,Madhav,Tamil Nadu,Bengaluru,Accessories,Saree,EMI,2,2117,2165
ORD03716,2024-06-03 19:00:00,Sneha,Rajasthan,Mumbai,Electronics,Saree,UPI,1,6913,1614
ORD03717,2024-06-03 20:00:00,Harivansh,Tamil Nadu,Bengaluru,Accessories,Sofa,EMI,4,4619,-253
ORD03718,2024-06-03 21:00:00,Vikram,Karnataka,Hyderabad,Home Decor,Sofa,Wallet,1,17959,2489
ORD03719,2024-06-03 22:00:00,Aarav,Madhya Pradesh,Jodhpur,Electronics,Bookcases,Credit Card,1,7531,1633
ORD03720,2024-06-03 23:00:00,Sneha,Maharashtra,Nagpur,Electronics,Sofa,EMI,3,11514,4571
ORD03721,2024-06-04 00:00:00,Harivansh,Telangana,Ahmedabad,Electronics,Bookcases,Debit Card,1,3177,2488
ORD03722,2024-06-04 01:00:00,Shiva,Gujarat,Jaipur,Clothing,Mobiles,UPI,4,4387,847
ORD03723,2024-06-04 02:00:00,Shiva,Madhya Pradesh,Bhopal,Furniture,Earphones,Wallet,5,1447,3025
ORD03724,2024-06-04 03:00:00,Sneha,Karnataka,Surat,Electronics,Accessories,EMI,3,16241,145
ORD03725,2024-06-04 04:00:00,Kiran,Tamil Nadu,Surat,Electronics,Earphones,Debit Card,1,16921,1104
ORD03726,2024-06-04 05:00:00,Kiran,Telangana,Chennai,Clothing,Bookcases,Wallet,2,18806,2856
ORD03727,2024-06-04 06:00:00,Aarav,Rajasthan,Chennai,Clothing,Sofa,Credit Card,3,7909,4119
ORD03728,2024-06-04 07:00:00,Harivansh,Maharashtra,Nagpur,Home Decor,Saree,UPI,4,10037,4258
ORD03729,2024-06-04 08:00:00,Harivansh,Rajasthan,Pune,Accessories,Laptop,EMI,2,4283,4318
ORD03730,2024-06-04 09:00:00,Sneha,Gujarat,Pune,Electronics,Mobiles,Credit Card,4,12855,1768
ORD03731,2024-06-04 10:00:00,Madan Mohan,Madhya Pradesh,Bhopal,Accessories,Cushion,Wallet,2,8434,3059
ORD03732,2024-06-04 11:00:00,Shiva,Telangana,Bengaluru,Clothing,Shirts,Debit Card,5,5906,808
ORD03733,2024-06-04 12:00:00,Harivansh,Madhya Pradesh,Chennai,Clothing,Bookcases,Wallet,4,18307,4480
ORD03734,2024-06-04 13:00:00,Sneha,Karnataka,Jodhpur,Home Decor,Earphones,Wallet,2,12218,-591
ORD03735,2024-06-04 14:00:00,Rohit,Madhya Pradesh,Surat,Furniture,Sofa,UPI,4,16113,-355
ORD03736,2024-06-04 15:00:00,Madhav,Maharashtra,Bengaluru,Clothing,Mobiles,EMI,3,12393,2920
ORD03737,2024-06-04 16:00:00,Rohit,Gujarat,Surat,Electronics,Shirts,Credit Card,4,17406,551
ORD03738,2024-06-04 17:00:00,Priya,Rajasthan,Chennai,Home Decor,Cushion,UPI,4,1395,4734
ORD03739,2024-06-04 18:00:00,Aarav,Gujarat,Surat,Furniture,Saree,Debit Card,2,17679,4362
ORD03740,2024-06-04 19:00:00,Harivansh,Telangana,Bengaluru,Home Decor,Saree,EMI,4,16376,113
ORD03741,2024-06-04 20:00:00,Priya,Madhya Pradesh,Chennai,Clothing,Bookcases,UPI,5,4961,2587
ORD03742,2024-06-04 21:00:00,Vikram,Telangana,Hyderabad,Furniture,Bookcases,Debit Card,1,16481,-939
ORD03743,2024-06-04 22:00:00,Priya,Rajasthan,Nagpur,Accessories,Sofa,Debit Card,3,17676,235
ORD03744,2024-06-04 23:00:00,Sneha,Telangana,Hyderabad,Furniture,Laptop,Credit Card,2,19467,3343
ORD03745,2024-06-05 00:00:00,Harivansh,Karnataka,Pune,Electronics,Sofa,Wallet,4,10387,727
ORD03746,2024-06-05 01:00:00,Madhav,Gujarat,Indore,Accessories,Accessories,Debit Card,4,5982,3592
ORD03747,2024-06-05 02:00:00,Sneha,Rajasthan,Mumbai,Accessories,Mobiles,Debit Card,4,6261,3554
ORD03748,2024-06-05 03:00:00,Sneha,Rajasthan,Nagpur,Electronics,Mobiles,Wallet,3,5504,1966
ORD03749,2024-06-05 04:00:00,Aarav,Tamil Nadu,Hyderabad,Accessories,Earphones,COD,1,7852,2360
ORD03750,2024-06-05 05:00:00,Aarav,Rajasthan,Ahmedabad,Clothing,Saree,Debit Card,5,16768,4662
ORD03751,2024-06-05 06:00:00,Shiva,Tamil Nadu,Jodhpur,Furniture,Watch,EMI,5,7384,412
ORD03752,2024-06-05 07:00:00,Shiva,Maharashtra,Jodhpur,Furniture,Sofa,UPI,2,11380,2584
ORD03753,2024-06-05 08:00:00,Kiran,Tamil Nadu,Mumbai,Electronics,Earphones,Wallet,1,13179,733
ORD03754,2024-06-05 09:00:00,Madan Mohan,Gujarat,Jodhpur,Clothing,Bookcases,Wallet,1,19463,2630
ORD03755,2024-06-05 10:00:00,Harivansh,Telangana,Bengaluru,Accessories,Mobiles,Wallet,3,6355,2869
ORD03756,2024-06-05 11:00:00,Harivansh,Tamil Nadu,Jodhpur,Furniture,Bookcases,EMI,4,2969,4200
ORD03757,2024-06-05 12:00:00,Priya,Rajasthan,Indore,Furniture,Sofa,Wallet,1,12328,1491
ORD03758,2024-06-05 13:00:00,Harivansh,Gujarat,Jodhpur,Furniture,Shirts,EMI,4,1308,1039
ORD03759,2024-06-05 14:00:00,Harivansh,Tamil Nadu,Surat,Furniture,Bookcases,Credit Card,3,19048,3887
ORD03760,2024-06-05 15:00:00,Madan Mohan,Tamil Nadu,Nagpur,Home Decor,Watch,COD,2,15823,307
ORD03761,2024-06-05 16:00:00,Vikram,Rajasthan,Bengaluru,Electronics,Mobiles,Wallet,2,12839,3012
ORD03762,2024-06-05 17:00:00,Shiva,Karnataka,Pune,Accessories,Sofa,COD,4,2499,724
ORD03763,2024-06-05 18:00:00,Shiva,Karnataka,Jodhpur,Accessories,Earphones,Wallet,4,9851,4670
ORD03764,2024-06-05 19:00:00,Madhav,Tamil Nadu,Bhopal,Electronics,Laptop,EMI,1,17593,3690
ORD03765,2024-06-05 20:00:00,Harivansh,Karnataka,Bhopal,Clothing,Laptop,UPI,3,3739,1455
ORD03766,2024-06-05 21:00:00,Madan Mohan,Madhya Pradesh,Bhopal,Electronics,Sofa,COD,2,6182,-59
ORD03767,2024-06-05 22:00:00,Shiva,Rajasthan,Jodhpur,Furniture,Laptop,COD,1,19597,4295
ORD03768,2024-06-05 23:00:00,Madan Mohan,Madhya Pradesh,Ahmedabad,Furniture,Mobiles,EMI,5,4995,1036
ORD03769,2024-06-06 00:00:00,Rohit,Gujarat,Hyderabad,Electronics,Shirts,COD,1,1306,813
ORD03770,2024-06-06 01:00:00,Vikram,Madhya Pradesh,Surat,Electronics,Bookcases,Credit Card,4,7414,2061
ORD03771,2024-06-06 02:00:00,Harivansh,Gujarat,Jaipur,Accessories,Watch,EMI,5,11544,1394
ORD03772,2024-06-06 03:00:00,Madhav,Tamil Nadu,Jodhpur,Accessories,Cushion,COD,1,17827,3367
ORD03773,2024-06-06 04:00:00,Priya,Gujarat,Ahmedabad,Home Decor,Earphones,COD,3,7852,284
ORD03774,2024-06-06 05:00:00,Shiva,Gujarat,Hyderabad,Home Decor,Mobiles,COD,2,14327,-605
ORD03775,2024-06-06 06:00:00,Rohit,Telangana,Jaipur,Furniture,Saree,EMI,5,1524,2763
ORD03776,2024-06-06 07:00:00,Madan Mohan,Madhya Pradesh,Mumbai,Home Decor,Accessories,UPI,3,4795,3249
ORD03777,2024-06-06 08:00:00,Aarav,Telangana,Indore,Home Decor,Accessories,Debit Card,1,12741,90
ORD03778,2024-06-06 09:00:00,Sneha,Tamil Nadu,Surat,Clothing,Earphones,Wallet,4,481,1888
ORD03779,2024-06-06 10:00:00,Harivansh,Rajasthan,Jodhpur,Electronics,Mobiles,COD,4,13112,722
ORD03780,2024-06-06 11:00:00,Harivansh,Madhya Pradesh,Nagpur,Accessories,Sofa,Debit Card,3,7750,3443
ORD03781,2024-06-06 12:00:00,Rohit,Rajasthan,Bengaluru,Home Decor,Bookcases,Debit Card,4,3245,3006
ORD03782,2024-06-06 13:00:00,Madan Mohan,Rajasthan,Nagpur,Accessories,Sofa,COD,2,11239,86
ORD03783,2024-06-06 14:00:00,Kiran,Gujarat,Hyderabad,Home Decor,Sofa,COD,3,10372,304
ORD03784,2024-06-06 15:00:00,Harivansh,Madhya Pradesh,Nagpur,Home Decor,Saree,Wallet,3,12094,2112
ORD03785,2024-06-06 16:00:00,Kiran,Rajasthan,Chennai,Furniture,Laptop,Debit Card,4,9146,4659
ORD03786,2024-06-06 17:00:00,Aarav,Karnataka,Mumbai,Clothing,Accessories,UPI,3,3986,14
ORD03787,2024-06-06 18:00:00,Rohit,Rajasthan,Bengaluru,Electronics,Cushion,Debit Card,1,18972,3372
ORD03788,2024-06-06 19:00:00,Madan Mohan,Karnataka,Mumbai,Electronics,Cushion,UPI,5,19515,-780
ORD03789,2024-06-06 20:00:00,Madan Mohan,Madhya Pradesh,Jaipur,Furniture,Bookcases,Credit Card,5,10727,4848
ORD03790,2024-06-06 21:00:00,Vikram,Tamil Nadu,Mumbai,Furniture,Accessories,UPI,4,19932,2805
ORD03791,2024-06-06 22:00:00,Sneha,Telangana,Bhopal,Electronics,Saree,Wallet,2,9692,126
ORD03792,2024-06-06 23:00:00,Shiva,Madhya Pradesh,Indore,Electronics,Earphones,EMI,2,10954,2256
ORD03793,2024-06-07 00:00:00,Shiva,Telangana,Bhopal,Clothing,Mobiles,COD,4,17709,930
ORD03794,2024-06-07 01:00:00,Priya,Telangana,Jodhpur,Home Decor,Sofa,Credit Card,4,4712,1122
ORD03795,2024-06-07 02:00:00,Madhav,Madhya Pradesh,Jaipur,Clothing,Sofa,Debit Card,3,13607,-528
ORD03796,2024-06-07 03:00:00,Rohit,Rajasthan,Chennai,Electronics,Watch,UPI,2,8859,4120
ORD03797,2024-06-07 04:00:00,Aarav,Maharashtra,Ahmedabad,Home Decor,Earphones,Credit Card,5,4950,-585
ORD03798,2024-06-07 05:00:00,Madan Mohan,Rajasthan,Jaipur,Electronics,Watch,EMI,4,11144,4588
ORD03799,2024-06-07 06:00:00,Sneha,Rajasthan,Ahmedabad,Clothing,Watch,UPI,5,17933,4484
ORD03800,2024-06-07 07:00:00,Kiran,Tamil Nadu,Indore,Clothing,Laptop,Wallet,5,3283,868
ORD03801,2024-06-07 08:00:00,Rohit,Gujarat,Mumbai,Clothing,Cushion,Debit Card,2,4875,4793
ORD03802,2024-06-07 09:00:00,Priya,Gujarat,Mumbai,Home Decor,Watch,Debit Card,5,4409,3112
ORD03803,2024-06-07 10:00:00,Rohit,Rajasthan,Bengaluru,Accessories,Sofa,UPI,3,14663,533
ORD03804,2024-06-07 11:00:00,Priya,Karnataka,Jodhpur,Accessories,Accessories,EMI,3,12729,462
ORD03805,2024-06-07 12:00:00,Madan Mohan,Tamil Nadu,Nagpur,Electronics,Accessories,COD,2,17273,4998
ORD03806,2024-06-07 13:00:00,Madhav,Telangana,Pune,Home Decor,Laptop,COD,3,2082,865
ORD03807,2024-06-07 14:00:00,Priya,Gujarat,Jaipur,Furniture,Accessories,Debit Card,4,9699,3009
ORD03808,2024-06-07 15:00:00,Madan Mohan,Rajasthan,Jaipur,Accessories,Sofa,EMI,2,4712,2130
ORD03809,2024-06-07 16:00:00,Madan Mohan,Tamil Nadu,Jodhpur,Home Decor,Cushion,Debit Card,5,15039,736
ORD03810,2024-06-07 17:00:00,Madhav,Maharashtra,Bhopal,Home Decor,Cushion,COD,4,15387,2186
ORD03811,2024-06-07 18:00:00,Shiva,Karnataka,Surat,Accessories,Cushion,Debit Card,2,14898,-529
ORD03812,2024-06-07 19:00:00,Rohit,Madhya Pradesh,Jodhpur,Home Decor,Mobiles,UPI,5,10916,2177
ORD03813,2024-06-07 20:00:00,Harivansh,Rajasthan,Pune,Home Decor,Earphones,Wallet,5,4980,1926
ORD03814,2024-06-07 21:00:00,Harivansh,Tamil Nadu,Mumbai,Accessories,Mobiles,UPI,5,770,1865
ORD03815,2024-06-07 22:00:00,Kiran,Rajasthan,Ahmedabad,Clothing,Mobiles,Wallet,5,12401,2197
ORD03816,2024-06-07 23:00:00,Kiran,Telangana,Bhopal,Electronics,Mobiles,EMI,5,5127,1461
ORD03817,2024-06-08 00:00:00,Harivansh,Karnataka,Chennai,Furniture,Accessories,COD,2,5367,4794
ORD03818,2024-06-08 01:00:00,Aarav,Gujarat,Hyderabad,Electronics,Shirts,EMI,3,10586,2581
ORD03819,2024-06-08 02:00:00,Harivansh,Gujarat,Bhopal,Clothing,Accessories,EMI,5,3294,-500
ORD03820,2024-06-08 03:00:00,Kiran,Gujarat,Chennai,Clothing,Shirts,COD,4,19813,-880
ORD03821,2024-06-08 04:00:00,Sneha,Madhya Pradesh,Bengaluru,Home Decor,Accessories,Credit Card,2,17997,775
ORD03822,2024-06-08 05:00:00,Kiran,Tamil Nadu,Indore,Electronics,Sofa,Credit Card,1,11370,-394
ORD03823,2024-06-08 06:00:00,Aarav,Karnataka,Pune,Clothing,Earphones,Debit Card,3,8234,3445
ORD03824,2024-06-08 07:00:00,Rohit,Karnataka,Bhopal,Electronics,Saree,Credit Card,4,14271,-181
ORD03825,2024-06-08 08:00:00,Harivansh,Gujarat,Pune,Clothing,Saree,UPI,5,14239,2264
ORD03826,2024-06-08 09:00:00,Madhav,Gujarat,Chennai,Furniture,Mobiles,Wallet,2,582,-217
ORD03827,2024-06-08 10:00:00,Sneha,Telangana,Jodhpur,Clothing,Saree,EMI,2,7909,846
ORD03828,2024-06-08 11:00:00,Madan Mohan,Maharashtra,Hyderabad,Electronics,Earphones,Debit Card,5,14728,3592
ORD03829,2024-06-08 12:00:00,Aarav,Maharashtra,Ahmedabad,Home Decor,Earphones,EMI,4,12140,-609
ORD03830,2024-06-08 13:00:00,Kiran,Rajasthan,Ahmedabad,Electronics,Bookcases,COD,2,18082,2745
ORD03831,2024-06-08 14:00:00,Madhav,Rajasthan,Hyderabad,Accessories,Laptop,Credit Card,3,3033,132
ORD03832,2024-06-08 15:00:00,Priya,Karnataka,Jaipur,Electronics,Earphones,COD,4,4367,1976
ORD03833,2024-06-08 16:00:00,Shiva,Karnataka,Mumbai,Furniture,Laptop,Debit Card,5,19041,1517
ORD03834,2024-06-08 17:00:00,Harivansh,Madhya Pradesh,Jaipur,Furniture,Saree,Wallet,4,11427,3445
ORD03835,2024-06-08 18:00:00,Shiva,Madhya Pradesh,Bhopal,Furniture,Laptop,UPI,4,12310,3870
ORD03836,2024-06-08 19:00:00,Aarav,Maharashtra,Indore,Clothing,Shirts,Credit Card,1,3538,4841
ORD03837,2024-06-08 20:00:00,Priya,Rajasthan,Chennai,Furniture,Sofa,COD,5,10264,1196
ORD03838,2024-06-08 21:00:00,Priya,Maharashtra,Jaipur,Electronics,Laptop,Wallet,3,7510,2460
ORD03839,2024-06-08 22:00:00,Priya,Maharashtra,Jaipur,Home Decor,Sofa,Credit Card,5,1087,4318
ORD03840,2024-06-08 23:00:00,Madan Mohan,Rajasthan,Jaipur,Furniture,Mobiles,EMI,1,15999,4562
ORD03841,2024-06-09 00:00:00,Aarav,Tamil Nadu,Pune,Electronics,Saree,UPI,5,15360,4968
ORD03842,2024-06-09 01:00:00,Rohit,Madhya Pradesh,Jodhpur,Clothing,Sofa,Wallet,5,12788,3439
ORD03843,2024-06-09 02:00:00,Shiva,Telangana,Indore,Clothing,Watch,Credit Card,3,15302,-324
ORD03844,2024-06-09 03:00:00,Rohit,Telangana,Chennai,Home Decor,Mobiles,UPI,1,4943,-406
ORD03845,2024-06-09 04:00:00,Madhav,Telangana,Ahmedabad,Home Decor,Sofa,Wallet,5,5940,2884
ORD03846,2024-06-09 05:00:00,Vikram,Rajasthan,Bengaluru,Electronics,Bookcases,EMI,5,3710,2151
ORD03847,2024-06-09 06:00:00,Sneha,Gujarat,Pune,Home Decor,Laptop,EMI,2,1658,2324
ORD03848,2024-06-09 07:00:00,Sneha,Gujarat,Bhopal,Home Decor,Bookcases,COD,5,12096,1934
ORD03849,2024-06-09 08:00:00,Rohit,Gujarat,Indore,Clothing,Earphones,Debit Card,3,11485,4033
ORD03850,2024-06-09 09:00:00,Vikram,Karnataka,Ahmedabad,Electronics,Shirts,COD,2,15931,3333
ORD03851,2024-06-09 10:00:00,Vikram,Madhya Pradesh,Indore,Home Decor,Mobiles,UPI,1,10733,1985
ORD03852,2024-06-09 11:00:00,Harivansh,Madhya Pradesh,Surat,Electronics,Cushion,COD,4,17221,1363
ORD03853,2024-06-09 12:00:00,Madhav,Tamil Nadu,Surat,Furniture,Cushion,Wallet,3,4876,-161
ORD03854,2024-06-09 13:00:00,Aarav,Tamil Nadu,Jaipur,Clothing,Sofa,Credit Card,1,8198,1510
ORD03855,2024-06-09 14:00:00,Vikram,Karnataka,Jaipur,Clothing,Laptop,Wallet,2,18034,2769
ORD03856,2024-06-09 15:00:00,Kiran,Maharashtra,Hyderabad,Clothing,Saree,COD,4,9436,3687
ORD03857,2024-06-09 16:00:00,Sneha,Tamil Nadu,Surat,Accessories,Cushion,Debit Card,1,14516,1887
ORD03858,2024-06-09 17:00:00,Kiran,Telangana,Chennai,Electronics,Saree,Wallet,3,19309,2043
ORD03859,2024-06-09 18:00:00,Madhav,Gujarat,Chennai,Furniture,Cushion,Wallet,2,12698,631
ORD03860,2024-06-09 19:00:00,Vikram,Telangana,Bengaluru,Home Decor,Mobiles,Wallet,3,14294,405
ORD03861,2024-06-09 20:00:00,Shiva,Gujarat,Ahmedabad,Furniture,Cushion,Debit Card,3,9342,3245
ORD03862,2024-06-09 21:00:00,Sneha,Telangana,Bhopal,Electronics,Earphones,Wallet,2,19609,1489
ORD03863,2024-06-09 22:00:00,Harivansh,Maharashtra,Hyderabad,Clothing,Accessories,UPI,5,9487,3490
ORD03864,2024-06-09 23:00:00,Harivansh,Telangana,Mumbai,Accessories,Sofa,EMI,3,7014,2436
ORD03865,2024-06-10 00:00:00,Priya,Telangana,Mumbai,Electronics,Shirts,Debit Card,2,14587,-995
ORD03866,2024-06-10 01:00:00,Madan Mohan,Rajasthan,Pune,Electronics,Cushion,UPI,3,13253,1581
ORD03867,2024-06-10 02:00:00,Vikram,Telangana,Bengaluru,Home Decor,Laptop,Debit Card,5,8841,-781
ORD03868,2024-06-10 03:00:00,Madhav,Rajasthan,Bengaluru,Furniture,Shirts,Debit Card,2,18221,1918
ORD03869,2024-06-10 04:00:00,Sneha,Madhya Pradesh,Bhopal,Furniture,Saree,EMI,1,11469,-989
ORD03870,2024-06-10 05:00:00,Madan Mohan,Karnataka,Indore,Home Decor,Bookcases,Credit Card,1,19412,1842
ORD03871,2024-06-10 06:00:00,Madhav,Telangana,Mumbai,Accessories,Earphones,UPI,1,7681,4504
ORD03872,2024-06-10 07:00:00,Rohit,Madhya Pradesh,Indore,Clothing,Watch,Debit Card,4,2666,-543
ORD03873,2024-06-10 08:00:00,Vikram,Tamil Nadu,Indore,Clothing,Watch,Debit Card,3,13794,1272
ORD03874,2024-06-10 09:00:00,Aarav,Tamil Nadu,Bengaluru,Accessories,Shirts,COD,3,7328,-834
ORD03875,2024-06-10 10:00:00,Aarav,Rajasthan,Indore,Home Decor,Bookcases,Wallet,2,10728,4957
ORD03876,2024-06-10 11:00:00,Vikram,Telangana,Mumbai,Electronics,Laptop,Credit Card,4,11586,973
ORD03877,2024-06-10 12:00:00,Priya,Telangana,Ahmedabad,Furniture,Shirts,EMI,3,6341,944
ORD03878,2024-06-10 13:00:00,Priya,Maharashtra,Nagpur,Electronics,Saree,UPI,2,4474,1195
ORD03879,2024-06-10 14:00:00,Aarav,Madhya Pradesh,Indore,Furniture,Mobiles,Debit Card,5,1223,3131
ORD03880,2024-06-10 15:00:00,Shiva,Gujarat,Bhopal,Electronics,Shirts,Wallet,3,17302,2828
ORD03881,2024-06-10 16:00:00,Sneha,Gujarat,Jodhpur,Home Decor,Watch,UPI,3,3603,4085
ORD03882,2024-06-10 17:00:00,Aarav,Maharashtra,Jaipur,Home Decor,Accessories,EMI,5,14185,3737
ORD03883,2024-06-10 18:00:00,Shiva,Rajasthan,Bhopal,Accessories,Watch,Credit Card,5,9539,-761
ORD03884,2024-06-10 19:00:00,Madan Mohan,Gujarat,Surat,Electronics,Bookcases,COD,3,10190,-84
ORD03885,2024-06-10 20:00:00,Shiva,Gujarat,Mumbai,Electronics,Saree,Credit Card,5,7900,1952
ORD03886,2024-06-10 21:00:00,Madan Mohan,Tamil Nadu,Jodhpur,Accessories,Laptop,COD,2,8422,2438
ORD03887,2024-06-10 22:00:00,Madhav,Tamil Nadu,Chennai,Accessories,Earphones,UPI,3,16766,-145
ORD03888,2024-06-10 23:00:00,Kiran,Karnataka,Jaipur,Home Decor,Sofa,Credit Card,3,16776,1664
ORD03889,2024-06-11 00:00:00,Madhav,Madhya Pradesh,Hyderabad,Home Decor,Accessories,Credit Card,1,7675,2238
ORD03890,2024-06-11 01:00:00,Aarav,Rajasthan,Bhopal,Electronics,Earphones,Credit Card,3,8137,-447
ORD03891,2024-06-11 02:00:00,Madan Mohan,Telangana,Jodhpur,Home Decor,Shirts,EMI,1,19732,1813
ORD03892,2024-06-11 03:00:00,Aarav,Madhya Pradesh,Nagpur,Home Decor,Accessories,UPI,5,18151,885
ORD03893,2024-06-11 04:00:00,Vikram,Rajasthan,Mumbai,Electronics,Bookcases,COD,5,15488,4420
ORD03894,2024-06-11 05:00:00,Sneha,Gujarat,Ahmedabad,Accessories,Saree,Credit Card,2,12309,1945
ORD03895,2024-06-11 06:00:00,Harivansh,Karnataka,Pune,Electronics,Laptop,UPI,1,5789,228
ORD03896,2024-06-11 07:00:00,Aarav,Madhya Pradesh,Bengaluru,Clothing,Earphones,Wallet,3,19382,-806
ORD03897,2024-06-11 08:00:00,Sneha,Gujarat,Nagpur,Electronics,Shirts,EMI,1,9283,2687
ORD03898,2024-06-11 09:00:00,Shiva,Rajasthan,Surat,Clothing,Saree,EMI,5,775,4994
ORD03899,2024-06-11 10:00:00,Madhav,Madhya Pradesh,Chennai,Electronics,Shirts,Wallet,5,8995,425
ORD03900,2024-06-11 11:00:00,Shiva,Telangana,Bengaluru,Clothing,Laptop,UPI,2,530,2819
ORD03901,2024-06-11 12:00:00,Harivansh,Madhya Pradesh,Ahmedabad,Clothing,Earphones,COD,5,7321,1693
ORD03902,2024-06-11 13:00:00,Madan Mohan,Gujarat,Nagpur,Electronics,Shirts,UPI,1,10078,2753
ORD03903,2024-06-11 14:00:00,Vikram,Madhya Pradesh,Jaipur,Home Decor,Saree,UPI,3,11582,971
ORD03904,2024-06-11 15:00:00,Sneha,Telangana,Jodhpur,Furniture,Shirts,Debit Card,3,18940,4402
ORD03905,2024-06-11 16:00:00,Vikram,Karnataka,Mumbai,Home Decor,Earphones,EMI,1,17067,-501
ORD03906,2024-06-11 17:00:00,Kiran,Karnataka,Jodhpur,Clothing,Saree,COD,2,11655,4262
ORD03907,2024-06-11 18:00:00,Aarav,Gujarat,Indore,Electronics,Bookcases,Debit Card,3,10901,3114
ORD03908,2024-06-11 19:00:00,Madan Mohan,Rajasthan,Bhopal,Electronics,Mobiles,Wallet,1,17444,2773
ORD03909,2024-06-11 20:00:00,Kiran,Gujarat,Surat,Electronics,Saree,UPI,1,5543,2647
ORD03910,2024-06-11 21:00:00,Rohit,Karnataka,Indore,Electronics,Accessories,Wallet,5,17626,1866
ORD03911,2024-06-11 22:00:00,Aarav,Maharashtra,Indore,Furniture,Mobiles,EMI,5,19379,-314
ORD03912,2024-06-11 23:00:00,Shiva,Maharashtra,Surat,Accessories,Shirts,Debit Card,2,17980,1067
ORD03913,2024-06-12 00:00:00,Madhav,Madhya Pradesh,Bhopal,Clothing,Earphones,Debit Card,2,10894,4907
ORD03914,2024-06-12 01:00:00,Sneha,Telangana,Jaipur,Furniture,Saree,COD,2,18831,2921
ORD03915,2024-06-12 02:00:00,Harivansh,Tamil Nadu,Chennai,Home Decor,Earphones,UPI,1,4696,-553
ORD03916,2024-06-12 03:00:00,Harivansh,Tamil Nadu,Hyderabad,Accessories,Saree,COD,1,17292,766
ORD03917,2024-06-12 04:00:00,Shiva,Tamil Nadu,Bhopal,Accessories,Earphones,Debit Card,5,1181,124
ORD03918,2024-06-12 05:00:00,Priya,Madhya Pradesh,Mumbai,Electronics,Accessories,Debit Card,3,10742,-707
ORD03919,2024-06-12 06:00:00,Harivansh,Maharashtra,Jodhpur,Furniture,Sofa,COD,2,10920,4669
ORD03920,2024-06-12 07:00:00,Sneha,Karnataka,Jaipur,Home Decor,Mobiles,Debit Card,4,13342,3160
ORD03921,2024-06-12 08:00:00,Shiva,Madhya Pradesh,Pune,Electronics,Mobiles,Credit Card,2,13794,1546
ORD03922,2024-06-12 09:00:00,Madan Mohan,Tamil Nadu,Hyderabad,Electronics,Saree,EMI,5,6780,-925
ORD03923,2024-06-12 10:00:00,Harivansh,Tamil Nadu,Jodhpur,Clothing,Shirts,UPI,1,2294,2775
ORD03924,2024-06-12 11:00:00,Vikram,Gujarat,Jaipur,Accessories,Laptop,EMI,5,16473,1682
